evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_delatMil,objective$om_trees,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,om_delatMil,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbChampsVisités,om_delatArbres,nbCoupeurs,om_caughtCutter
3090,10119,20.0,0.2,3.340665874355212,30.0,20.0,20.6391729886924,400.90357081121135,432.5,6,"[0.2,0.2,0.2,0.2,0.2,0.2]","[50.79,41.160000000000004,35.83,38.78,40.43,28.48]","[20.0,20.0,20.0,20.0,20.0,20.0]","[30.0,30.0,30.0,30.0,30.0,30.0]","[3.340665874355212,3.340665874355212,3.340665874355212,3.340665874355212,3.340665874355212,3.340665874355212]","[5.0,5.0,5.0,5.0,5.0,5.0]","[20.0,20.0,20.0,20.0,20.0,20.0]","[false,false,false,false,false,false]","[1801.0,1893.0,2307.0,1916.0,2166.0,2351.0]","[-2107189619,-1202238347,1918877437,847337512,-1517806515,114446478]","[431.5032558139536,412.1049438202248,113.22434782608678,389.7021978021979,290.59578947368414,429.29688888888893]","[true,true,true,true,true,true]","[41.0,52.0,45.0,47.0,42.0,51.0]","[47047.655999996874,45327.6583999976,44588.22719999812,43950.95919999786,45001.387199997866,44324.55599999822]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[796.0,455.0,342.0,430.0,435.0,205.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[20.6391729886924,20.6391729886924,20.6391729886924,20.6391729886924,20.6391729886924,20.6391729886924]","[true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0]","[261.0,-80.0,-193.0,-105.0,-100.0,-330.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[198.0,204.0,191.0,195.0,217.0,180.0]"
3090,10119,37.966236239550035,0.5468194344876531,4.315628594376076,11.822816736644349,35.13210648334339,63.19482711397855,248.24377777777764,181.0,11,"[0.5468194344876531,0.5468194344876531,0.5468194344876531,0.5468194344876531,0.5468194344876531,0.5468194344876531,0.5468194344876531,0.5468194344876531,0.5468194344876531,0.5468194344876531,0.5468194344876531]","[29.28,25.230000000000004,25.72,28.389999999999997,27.839999999999996,28.410000000000004,26.86,27.0,26.85,27.889999999999997,27.88]","[37.966236239550035,37.966236239550035,37.966236239550035,37.966236239550035,37.966236239550035,37.966236239550035,37.966236239550035,37.966236239550035,37.966236239550035,37.966236239550035,37.966236239550035]","[11.822816736644349,11.822816736644349,11.822816736644349,11.822816736644349,11.822816736644349,11.822816736644349,11.822816736644349,11.822816736644349,11.822816736644349,11.822816736644349,11.822816736644349]","[4.315628594376076,4.315628594376076,4.315628594376076,4.315628594376076,4.315628594376076,4.315628594376076,4.315628594376076,4.315628594376076,4.315628594376076,4.315628594376076,4.315628594376076]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[35.13210648334339,35.13210648334339,35.13210648334339,35.13210648334339,35.13210648334339,35.13210648334339,35.13210648334339,35.13210648334339,35.13210648334339,35.13210648334339,35.13210648334339]","[false,false,false,false,false,false,false,false,false,false,false]","[2232.0,2368.0,2238.0,2165.0,2215.0,2357.0,2381.0,2260.0,2226.0,2301.0,2229.0]","[-1782826064,-376374958,424006126,-361857799,-804639245,1790202118,-757150800,-1689681114,-807809658,1112934807,1857053481]","[248.24377777777764,-0.7651111111110254,263.0606741573033,-1083.8550537634408,291.12365591397844,266.35956043956037,-824.3505617977527,-378.19723404255325,295.34021052631584,403.5292307692308,-148.53891304347826]","[true,true,true,true,true,true,true,true,true,true,true]","[47.0,50.0,53.0,50.0,50.0,49.0,45.0,55.0,47.0,55.0,50.0]","[43864.82159999817,42804.87839999811,42355.159999998315,42829.6679999981,43647.47439999824,44193.59679999824,42795.363199998166,42242.47999999808,43122.63599999822,43007.95279999796,43428.37439999814]","[false,false,false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[209.0,163.0,154.0,197.0,181.0,201.0,181.0,162.0,186.0,197.0,178.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[63.19482711397855,63.19482711397855,63.19482711397855,63.19482711397855,63.19482711397855,63.19482711397855,63.19482711397855,63.19482711397855,63.19482711397855,63.19482711397855,63.19482711397855]","[true,true,true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[-326.0,-372.0,-381.0,-338.0,-354.0,-334.0,-354.0,-373.0,-349.0,-338.0,-357.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[158.0,166.0,147.0,157.0,161.0,144.0,161.0,184.0,153.0,148.0,172.0]"
3090,10119,20.807014589184604,0.5531156130434731,3.334161148668797,11.437413678129777,79.93127562480917,69.90847331664484,352.6237362637362,3777.0,7,"[0.5531156130434731,0.5531156130434731,0.5531156130434731,0.5531156130434731,0.5531156130434731,0.5531156130434731,0.5531156130434731]","[88.7,88.0,87.81,86.96000000000001,87.42,88.5,87.9]","[20.807014589184604,20.807014589184604,20.807014589184604,20.807014589184604,20.807014589184604,20.807014589184604,20.807014589184604]","[11.437413678129777,11.437413678129777,11.437413678129777,11.437413678129777,11.437413678129777,11.437413678129777,11.437413678129777]","[3.334161148668797,3.334161148668797,3.334161148668797,3.334161148668797,3.334161148668797,3.334161148668797,3.334161148668797]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[79.93127562480917,79.93127562480917,79.93127562480917,79.93127562480917,79.93127562480917,79.93127562480917,79.93127562480917]","[false,false,false,false,false,false,false]","[696.0,671.0,649.0,701.0,762.0,796.0,633.0]","[1510094496,832319411,-527099469,1224800616,97603922,-1768604394,329027123]","[291.1931868131867,352.6237362637362,-1157.1262222222222,406.9673118279571,353.6172093023256,387.76831460674134,-961.3095744680852]","[true,true,true,true,true,true,true]","[34.0,42.0,35.0,37.0,28.0,37.0,39.0]","[52466.81279999414,51366.054399994435,51268.39839999448,51840.562399994444,51760.18399999446,51956.99839999436,52046.891999994456]","[false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[3926.0,3860.0,3876.0,3757.0,3777.0,3724.0,3551.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[69.90847331664484,69.90847331664484,69.90847331664484,69.90847331664484,69.90847331664484,69.90847331664484,69.90847331664484]","[true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[3391.0,3325.0,3341.0,3222.0,3242.0,3189.0,3016.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[251.0,248.0,244.0,244.0,246.0,247.0,251.0]"
3090,10119,20.0,0.6150698373567807,3.2149750601771343,13.074777976404839,80.0,76.67632619526468,166.78131448592484,4014.0,6,"[0.6150698373567807,0.6150698373567807,0.6150698373567807,0.6150698373567807,0.6150698373567807,0.6150698373567807]","[88.62,89.91,88.6,88.39,89.95,90.27]","[20.0,20.0,20.0,20.0,20.0,20.0]","[13.074777976404839,13.074777976404839,13.074777976404839,13.074777976404839,13.074777976404839,13.074777976404839]","[3.2149750601771343,3.2149750601771343,3.2149750601771343,3.2149750601771343,3.2149750601771343,3.2149750601771343]","[5.0,5.0,5.0,5.0,5.0,5.0]","[80.0,80.0,80.0,80.0,80.0,80.0]","[false,false,false,false,false,false]","[625.0,665.0,604.0,635.0,661.0,579.0]","[-292024418,-1827248270,-396884574,-1944731401,1948504332,1468952230]","[199.78150537634414,205.47529411764702,133.78112359550556,-982.3384615384614,55.23934065934077,425.40177777777774]","[true,true,true,true,true,true]","[35.0,29.0,39.0,39.0,26.0,29.0]","[52072.18239999422,53061.26239999407,51539.58159999451,50458.10399999464,53329.440799993965,51075.08959999438]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[4031.0,3705.0,3907.0,4003.0,4025.0,4180.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[76.67632619526468,76.67632619526468,76.67632619526468,76.67632619526468,76.67632619526468,76.67632619526468]","[true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0]","[3496.0,3170.0,3372.0,3468.0,3490.0,3645.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[252.0,250.0,253.0,257.0,250.0,251.0]"
3090,10119,28.733853077701056,0.3602141134483695,5.0,18.72421968364413,39.41139279631484,80.0,422.3817204301075,3663.0,1,"[0.3602141134483695]","[87.16000000000001]","[28.733853077701056]","[18.72421968364413]","[5.0]","[5.0]","[39.41139279631484]","[false]","[647.0]","[-503344947]","[422.3817204301075]","[true]","[28.0]","[51386.08639999463]","[false]","[8.0]","[35.0]","[3663.0]","[8396.0]","[40.0]","[80.0]","[true]","[5.0]","[3128.0]","[10.0]","[250.0]"
3090,10119,20.0,0.38840130754863966,5.0,30.0,41.407433871663535,47.892533224268945,417.68851063829777,1655.0,1,"[0.38840130754863966]","[74.25]","[20.0]","[30.0]","[5.0]","[5.0]","[41.407433871663535]","[false]","[1334.0]","[-1145051759]","[417.68851063829777]","[true]","[40.0]","[50602.083999995535]","[false]","[8.0]","[35.0]","[1655.0]","[8396.0]","[40.0]","[47.892533224268945]","[true]","[5.0]","[1120.0]","[10.0]","[221.0]"
3090,10119,51.95966918107485,0.3206205419512197,4.869224889986806,15.715952663449597,73.55854195815326,23.831564705940835,72.29290322580641,2979.0,9,"[0.3206205419512197,0.3206205419512197,0.3206205419512197,0.3206205419512197,0.3206205419512197,0.3206205419512197,0.3206205419512197,0.3206205419512197,0.3206205419512197]","[84.88,84.64,85.9,83.04,85.31,80.73,84.3,85.11999999999999,86.11999999999999]","[51.95966918107485,51.95966918107485,51.95966918107485,51.95966918107485,51.95966918107485,51.95966918107485,51.95966918107485,51.95966918107485,51.95966918107485]","[15.715952663449597,15.715952663449597,15.715952663449597,15.715952663449597,15.715952663449597,15.715952663449597,15.715952663449597,15.715952663449597,15.715952663449597]","[4.869224889986806,4.869224889986806,4.869224889986806,4.869224889986806,4.869224889986806,4.869224889986806,4.869224889986806,4.869224889986806,4.869224889986806]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[73.55854195815326,73.55854195815326,73.55854195815326,73.55854195815326,73.55854195815326,73.55854195815326,73.55854195815326,73.55854195815326,73.55854195815326]","[false,false,false,false,false,false,false,false,false]","[1047.0,980.0,1093.0,1168.0,1121.0,1498.0,1062.0,1059.0,1066.0]","[1017968105,1487923314,-1543510742,-1928290442,-1130907463,689113997,78316523,-639687233,-1487101693]","[-64.66373626373633,72.29290322580641,372.1439583333333,-743.9515789473684,440.6617977528091,-608.6646153846152,-913.4784615384613,284.20399999999984,326.71573033707847]","[true,true,true,true,true,true,true,true,true]","[26.0,42.0,21.0,35.0,40.0,30.0,35.0,43.0,38.0]","[51148.95759999472,50414.28399999487,53142.892799994304,50528.967199994855,50996.714399994795,50036.931199995175,51776.20959999469,51169.23999999466,51909.42239999447]","[false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[3227.0,3260.0,3118.0,2901.0,2979.0,2368.0,2887.0,2949.0,3312.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[23.831564705940835,23.831564705940835,23.831564705940835,23.831564705940835,23.831564705940835,23.831564705940835,23.831564705940835,23.831564705940835,23.831564705940835]","[true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[2692.0,2725.0,2583.0,2366.0,2444.0,1833.0,2352.0,2414.0,2777.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[255.0,260.0,255.0,240.0,252.0,240.0,255.0,249.0,255.0]"
3090,10119,72.10829786079688,0.7093009649755722,4.06807292364763,17.538436946957532,73.59463462091277,80.0,126.14236559139789,5355.0,1,"[0.7093009649755722]","[89.28]","[72.10829786079688]","[17.538436946957532]","[4.06807292364763]","[5.0]","[73.59463462091277]","[false]","[103.0]","[-1232093435]","[126.14236559139789]","[true]","[30.0]","[51661.77679999446]","[false]","[8.0]","[35.0]","[5355.0]","[8396.0]","[40.0]","[80.0]","[true]","[5.0]","[4820.0]","[10.0]","[283.0]"
3090,10119,35.70865269449503,0.2538439811596255,4.84584739037365,24.860292315424417,57.734472703138294,38.223253875710164,308.24321339330334,3073.5,6,"[0.2538439811596255,0.2538439811596255,0.2538439811596255,0.2538439811596255,0.2538439811596255,0.2538439811596255]","[85.71,85.76,83.71,85.44,83.67999999999999,87.69]","[35.70865269449503,35.70865269449503,35.70865269449503,35.70865269449503,35.70865269449503,35.70865269449503]","[24.860292315424417,24.860292315424417,24.860292315424417,24.860292315424417,24.860292315424417,24.860292315424417]","[4.84584739037365,4.84584739037365,4.84584739037365,4.84584739037365,4.84584739037365,4.84584739037365]","[5.0,5.0,5.0,5.0,5.0,5.0]","[57.734472703138294,57.734472703138294,57.734472703138294,57.734472703138294,57.734472703138294,57.734472703138294]","[false,false,false,false,false,false]","[971.0,1073.0,1050.0,920.0,1123.0,846.0]","[481645188,1061716239,-866660252,1741434174,1865927516,298258019]","[413.98549450549456,384.5942528735632,-478.19444444444446,434.51355555555546,231.89217391304345,-935.6702127659573]","[true,true,true,true,true,true]","[39.0,30.0,38.0,33.0,33.0,26.0]","[51919.93919999447,52051.399199994376,51291.18479999463,50189.92559999477,51590.1623999948,53407.31519999427]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[3133.0,2971.0,3014.0,3272.0,2867.0,3607.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[38.223253875710164,38.223253875710164,38.223253875710164,38.223253875710164,38.223253875710164,38.223253875710164]","[true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0]","[2598.0,2436.0,2479.0,2737.0,2332.0,3072.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[254.0,248.0,253.0,247.0,246.0,263.0]"
3090,10119,52.59630321532345,0.35369609394576057,4.785304335230403,15.740937431799974,74.10130926920225,23.275009464742173,249.5401778656126,3093.0,4,"[0.35369609394576057,0.35369609394576057,0.35369609394576057,0.35369609394576057]","[85.89,80.97999999999999,83.33,85.98]","[52.59630321532345,52.59630321532345,52.59630321532345,52.59630321532345]","[15.740937431799974,15.740937431799974,15.740937431799974,15.740937431799974]","[4.785304335230403,4.785304335230403,4.785304335230403,4.785304335230403]","[5.0,5.0,5.0,5.0]","[74.10130926920225,74.10130926920225,74.10130926920225,74.10130926920225]","[false,false,false,false]","[1035.0,1445.0,1144.0,953.0]","[1001922547,-2051278340,1428510924,910908497]","[257.7981818181818,-599.8713043478261,241.28217391304344,265.74709677419366]","[true,true,true,true]","[31.0,45.0,30.0,36.0]","[52657.11679999433,51313.72079999505,51321.232799994825,51793.98799999474]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[3251.0,2517.0,2935.0,3292.0]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[23.275009464742173,23.275009464742173,23.275009464742173,23.275009464742173]","[true,true,true,true]","[5.0,5.0,5.0,5.0]","[2716.0,1982.0,2400.0,2757.0]","[10.0,10.0,10.0,10.0]","[255.0,248.0,252.0,249.0]"
3090,10119,48.54903965440636,0.5651240106119007,2.5078979969841813,29.33140577895177,76.66470667806342,23.1810496924261,409.6597849462365,2989.0,1,"[0.5651240106119007]","[82.24000000000001]","[48.54903965440636]","[29.33140577895177]","[2.5078979969841813]","[5.0]","[76.66470667806342]","[false]","[1146.0]","[-1127262701]","[409.6597849462365]","[true]","[35.0]","[50976.43199999482]","[false]","[8.0]","[35.0]","[2989.0]","[8396.0]","[40.0]","[23.1810496924261]","[true]","[5.0]","[2454.0]","[10.0]","[257.0]"
3090,10119,40.9831272245122,0.24179518309572334,4.868671004502598,17.50754476383582,69.64023722999892,56.95766026249539,-46.269565217391346,3631.0,11,"[0.24179518309572334,0.24179518309572334,0.24179518309572334,0.24179518309572334,0.24179518309572334,0.24179518309572334,0.24179518309572334,0.24179518309572334,0.24179518309572334,0.24179518309572334,0.24179518309572334]","[85.41,87.96000000000001,87.16000000000001,87.66000000000001,87.28,88.5,87.32,87.7,88.62,88.84,88.53]","[40.9831272245122,40.9831272245122,40.9831272245122,40.9831272245122,40.9831272245122,40.9831272245122,40.9831272245122,40.9831272245122,40.9831272245122,40.9831272245122,40.9831272245122]","[17.50754476383582,17.50754476383582,17.50754476383582,17.50754476383582,17.50754476383582,17.50754476383582,17.50754476383582,17.50754476383582,17.50754476383582,17.50754476383582,17.50754476383582]","[4.868671004502598,4.868671004502598,4.868671004502598,4.868671004502598,4.868671004502598,4.868671004502598,4.868671004502598,4.868671004502598,4.868671004502598,4.868671004502598,4.868671004502598]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[69.64023722999892,69.64023722999892,69.64023722999892,69.64023722999892,69.64023722999892,69.64023722999892,69.64023722999892,69.64023722999892,69.64023722999892,69.64023722999892,69.64023722999892]","[false,false,false,false,false,false,false,false,false,false,false]","[874.0,700.0,806.0,723.0,771.0,751.0,673.0,662.0,679.0,743.0,679.0]","[-1483611871,-1585688509,-112011947,505101054,-579248413,2134193670,-611925330,-59860442,1338298161,-194509352,2124136101]","[435.41777777777764,316.2309677419355,-1180.2455913978492,293.0878723404254,-1161.5021739130434,442.11249999999984,-1139.6045454545454,-1010.110786516854,-46.269565217391346,419.0117391304347,-159.24314606741564]","[true,true,true,true,true,true,true,true,true,true,true]","[38.0,31.0,31.0,36.0,37.0,22.0,28.0,33.0,38.0,36.0,39.0]","[49637.292799995026,52160.57359999415,51487.74879999452,51677.05119999435,52268.7463999943,50795.893599994444,52337.105599994306,51021.7543999944,51201.04079999443,51749.6671999943,52529.162399994195]","[false,false,false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[3014.0,3810.0,3490.0,3613.0,3601.0,3611.0,3830.0,3805.0,3685.0,3631.0,3722.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[56.95766026249539,56.95766026249539,56.95766026249539,56.95766026249539,56.95766026249539,56.95766026249539,56.95766026249539,56.95766026249539,56.95766026249539,56.95766026249539,56.95766026249539]","[true,true,true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[2479.0,3275.0,2955.0,3078.0,3066.0,3076.0,3295.0,3270.0,3150.0,3096.0,3187.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[248.0,255.0,251.0,255.0,260.0,248.0,248.0,260.0,251.0,263.0,256.0]"
3090,10119,21.763074639006483,0.7486657375194732,3.697441852289978,24.908371727141667,59.36006171674591,64.96354455240605,428.19760869565226,4204.0,1,"[0.7486657375194732]","[90.61]","[21.763074639006483]","[24.908371727141667]","[3.697441852289978]","[5.0]","[59.36006171674591]","[false]","[623.0]","[1900722812]","[428.19760869565226]","[true]","[37.0]","[51352.78319999436]","[false]","[8.0]","[35.0]","[4204.0]","[8396.0]","[40.0]","[64.96354455240605]","[true]","[5.0]","[3669.0]","[10.0]","[251.0]"
3090,10119,75.50898775259944,0.3241819806029663,1.8965316932245901,13.563030939140985,70.81485548207391,20.0,178.4443956043956,2146.0,11,"[0.3241819806029663,0.3241819806029663,0.3241819806029663,0.3241819806029663,0.3241819806029663,0.3241819806029663,0.3241819806029663,0.3241819806029663,0.3241819806029663,0.3241819806029663,0.3241819806029663]","[81.39999999999999,31.36,81.49,77.83,78.97999999999999,70.82000000000001,78.52,76.96,76.85,28.449999999999996,54.059999999999995]","[75.50898775259944,75.50898775259944,75.50898775259944,75.50898775259944,75.50898775259944,75.50898775259944,75.50898775259944,75.50898775259944,75.50898775259944,75.50898775259944,75.50898775259944]","[13.563030939140985,13.563030939140985,13.563030939140985,13.563030939140985,13.563030939140985,13.563030939140985,13.563030939140985,13.563030939140985,13.563030939140985,13.563030939140985,13.563030939140985]","[1.8965316932245901,1.8965316932245901,1.8965316932245901,1.8965316932245901,1.8965316932245901,1.8965316932245901,1.8965316932245901,1.8965316932245901,1.8965316932245901,1.8965316932245901,1.8965316932245901]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[70.81485548207391,70.81485548207391,70.81485548207391,70.81485548207391,70.81485548207391,70.81485548207391,70.81485548207391,70.81485548207391,70.81485548207391,70.81485548207391,70.81485548207391]","[false,false,false,false,false,false,false,false,false,false,false]","[1250.0,1955.0,1289.0,1385.0,1297.0,1225.0,1341.0,1294.0,1451.0,2139.0,1448.0]","[-149511231,878449880,1272974989,-2070456611,802796540,-2039423211,68519852,1616937787,489602755,2108017871,1825250603]","[198.34673913043477,-102.6348837209303,178.4443956043956,400.7095555555554,-661.8527272727272,351.7847826086957,425.1876404494381,-116.61887640449442,91.18733333333336,-61.36104166666695,217.5518279569892]","[true,true,true,true,true,true,true,true,true,true,true]","[42.0,53.0,31.0,32.0,33.0,41.0,37.0,29.0,28.0,51.0,47.0]","[51467.967199995015,43872.33359999797,52197.13199999481,50806.41039999504,50606.34079999534,49126.47679999584,48935.17119999545,51714.360799995084,49341.82079999551,43759.90399999815,45940.3871999971]","[false,false,false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[2304.0,264.0,2292.0,2189.0,2264.0,1554.0,2230.0,2146.0,1983.0,187.0,901.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0]","[true,true,true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[1769.0,-271.0,1757.0,1654.0,1729.0,1019.0,1695.0,1611.0,1448.0,-348.0,366.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[203.0,192.0,212.0,211.0,210.0,201.0,190.0,197.0,219.0,176.0,191.0]"
3090,10119,57.47665055834805,0.5626916185213497,4.172772780598773,25.154400839330684,21.54641862833259,69.35801172482553,122.00195652173898,3312.0,9,"[0.5626916185213497,0.5626916185213497,0.5626916185213497,0.5626916185213497,0.5626916185213497,0.5626916185213497,0.5626916185213497,0.5626916185213497,0.5626916185213497]","[88.37,84.85000000000001,87.56,87.08,85.56,85.55,86.05000000000001,84.21,86.36]","[57.47665055834805,57.47665055834805,57.47665055834805,57.47665055834805,57.47665055834805,57.47665055834805,57.47665055834805,57.47665055834805,57.47665055834805]","[25.154400839330684,25.154400839330684,25.154400839330684,25.154400839330684,25.154400839330684,25.154400839330684,25.154400839330684,25.154400839330684,25.154400839330684]","[4.172772780598773,4.172772780598773,4.172772780598773,4.172772780598773,4.172772780598773,4.172772780598773,4.172772780598773,4.172772780598773,4.172772780598773]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[21.54641862833259,21.54641862833259,21.54641862833259,21.54641862833259,21.54641862833259,21.54641862833259,21.54641862833259,21.54641862833259,21.54641862833259]","[false,false,false,false,false,false,false,false,false]","[680.0,910.0,917.0,874.0,1003.0,858.0,796.0,989.0,977.0]","[424783561,-312479904,1881606984,-528531330,637403032,-159730781,-955415760,-1084004076,1668276180]","[401.4065306122448,422.9971428571429,397.6460869565218,122.00195652173898,-62.27052631578954,-407.1063736263737,-759.5027368421052,382.75428571428563,-489.77695652173895]","[true,true,true,true,true,true,true,true,true]","[23.0,28.0,38.0,32.0,37.0,25.0,30.0,37.0,42.0]","[50894.300799994424,51476.48079999464,51970.51999999438,52384.43119999429,51160.475999994655,51223.326399994556,51779.214399994504,51447.68479999477,50867.00719999467]","[false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[3935.0,3312.0,3231.0,3609.0,3042.0,3322.0,3409.0,3023.0,3251.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[69.35801172482553,69.35801172482553,69.35801172482553,69.35801172482553,69.35801172482553,69.35801172482553,69.35801172482553,69.35801172482553,69.35801172482553]","[true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[3400.0,2777.0,2696.0,3074.0,2507.0,2787.0,2874.0,2488.0,2716.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[257.0,257.0,258.0,250.0,262.0,256.0,263.0,257.0,266.0]"
3090,10119,20.228986514728003,0.5072411955132343,2.135294334575746,10.140553966169108,66.94932184229364,69.9829813278719,399.322105263158,3552.0,1,"[0.5072411955132343]","[85.75]","[20.228986514728003]","[10.140553966169108]","[2.135294334575746]","[5.0]","[66.94932184229364]","[false]","[772.0]","[-1242365482]","[399.322105263158]","[true]","[21.0]","[51033.2727999946]","[false]","[8.0]","[35.0]","[3552.0]","[8396.0]","[40.0]","[69.9829813278719]","[true]","[5.0]","[3017.0]","[10.0]","[251.0]"
3090,10119,80.0,0.709434178308707,3.478788809269235,20.884739172154795,50.00078804234501,74.49627786040224,342.6669565217391,4815.0,1,"[0.709434178308707]","[90.25]","[80.0]","[20.884739172154795]","[3.478788809269235]","[5.0]","[50.00078804234501]","[false]","[118.0]","[-350815862]","[342.6669565217391]","[true]","[45.0]","[52264.23919999436]","[false]","[8.0]","[35.0]","[4815.0]","[8396.0]","[40.0]","[74.49627786040224]","[true]","[5.0]","[4280.0]","[10.0]","[278.0]"
